Name,Price,Availability,Brand,Description,Category,Rating,User_name,Review,Star,Date
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,Tomi,"The Amazon Basics Woodcased #2 Pencils are fantastic! They arrived pre-sharpened, ready to use. The HB lead is perfect for both writing and sketching, and it's impressively break-resistant. They're comfortable to hold and erase cleanly, making them great for any writing task. Plus, the price for a 30-pack is unbeatable. Highly recommended for their quality and affordability!",5.0 out of 5 stars,"Reviewed in the United States on March 25, 2024"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,,"I have been buying these pencils in bulk for years! I love that they come pre-sharpened, saves me so much time! My students also appreciate always having sharpened pencils available! Great quality!",5.0 out of 5 stars,"Reviewed in the United States on May 3, 2024"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,StephX,Great pencils quick delivery. Bought this for my kid's teacher. They come pre sharpened which make it convenient for the kids.,5.0 out of 5 stars,"Reviewed in Canada on March 10, 2024"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,HANIN,"Buena calidad, excelentes acabados.",5.0 out of 5 stars,"Reviewed in Mexico on May 25, 2023"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,Steph Tessel,,5.0 out of 5 stars,"Reviewed in Canada on November 30, 2022"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,frank gonzalez,"These are great, they hold up great in a power sharpener. Eraser ends are great. My kids love having access to plenty of pencils, so the bulk box is perfect.",5.0 out of 5 stars,"Reviewed in Spain on April 22, 2024"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,Anthony Bradley,"La calidad es buena para el precio que tiene. Al menos no se rompen con facilidad, y como mi hija está todo el día escribiendo y dibujando con lápices, esto me viene fenomenal para no gastarme una cantidad enorme en lápices al año.",5.0 out of 5 stars,"Reviewed in Italy on March 25, 2024"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,Amanda Briggs,,,
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,Karen Gillette,"Mio figlio ha la tendenza a perdere le matite a scuola, quindi ero alla ricerca di un prodotto resistente e dal prezzo accessibile. queste matite si sono rivelate la scelta perfetta!
Le Consiglio vivamente a tutti i genitori che cercano matite resistenti e convenienti per i loro figli :)",,
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,Cliente de Amazon,,,
"EXPO Low Odor Dry Erase Markers, Chisel Tip, Assorted Colors, 12 Count",7,,Visit the EXPO Store,"Expo Low Odor Dry Erase Markers feature vivid ink that’s easy to see from a distance and provides consistent color quality. These Expo dry erase markers erase cleanly and easily from whiteboards and other nonporous surfaces with a dry cloth or Expo eraser. The dry erase marker ink is specially formulated to be low-odor making it perfect for use in classrooms, offices and homes. Use your colorful Expo dry erase markers to track, schedule and present.",Office Products,4.8,Dee Makk,"Expo dry erase markers are the best for writing on whiteboards. They have no odor which is perfect for classrooms or offices. The variety of vivid colors in this pack is excellent. They truly stand out. I’ve tried other brands of dry erase markers but this one last so much longer. They erase cleanly and easily too.

On a side note, I have a toddler in the house who loves this markers but always forget to but the cap one and they don’t dry out. Big plus if you have kids in the house.",5.0 out of 5 stars,"Reviewed in the United States on January 8, 2024"
"EXPO Low Odor Dry Erase Markers, Chisel Tip, Assorted Colors, 12 Count",7,,Visit the EXPO Store,"Expo Low Odor Dry Erase Markers feature vivid ink that’s easy to see from a distance and provides consistent color quality. These Expo dry erase markers erase cleanly and easily from whiteboards and other nonporous surfaces with a dry cloth or Expo eraser. The dry erase marker ink is specially formulated to be low-odor making it perfect for use in classrooms, offices and homes. Use your colorful Expo dry erase markers to track, schedule and present.",Office Products,4.8,Edward V.,They work great just as expected. Keeps my daughter active with her drawings and arts . She loves the fact it has various colors. Easy and smooth to write or draw on the white board. Seem to still work after my daughter leaves them uncapped.,5.0 out of 5 stars,"Reviewed in the United States on April 23, 2024"
"EXPO Low Odor Dry Erase Markers, Chisel Tip, Assorted Colors, 12 Count",7,,Visit the EXPO Store,"Expo Low Odor Dry Erase Markers feature vivid ink that’s easy to see from a distance and provides consistent color quality. These Expo dry erase markers erase cleanly and easily from whiteboards and other nonporous surfaces with a dry cloth or Expo eraser. The dry erase marker ink is specially formulated to be low-odor making it perfect for use in classrooms, offices and homes. Use your colorful Expo dry erase markers to track, schedule and present.",Office Products,4.8,Francesco Cavaliere,"Got these markers in the mail the other day, and they work really great! Loved the quality! They don’t leave ugly streaks on my whiteboard.",5.0 out of 5 stars,"Reviewed in the United States on May 15, 2024"
"EXPO Low Odor Dry Erase Markers, Chisel Tip, Assorted Colors, 12 Count",7,,Visit the EXPO Store,"Expo Low Odor Dry Erase Markers feature vivid ink that’s easy to see from a distance and provides consistent color quality. These Expo dry erase markers erase cleanly and easily from whiteboards and other nonporous surfaces with a dry cloth or Expo eraser. The dry erase marker ink is specially formulated to be low-odor making it perfect for use in classrooms, offices and homes. Use your colorful Expo dry erase markers to track, schedule and present.",Office Products,4.8,,"I love these dry erase markers, and use them for personal use to keep up with my to-do lists, and dry erase calendar. It could just be me, but I feel like I am always having to buy more! But, they work great, color is quite close, and very smooth to write. They do seem to dry up pretty fast, but its expected at this point! I will continue to buy these markers",5.0 out of 5 stars,"Reviewed in the United States on July 27, 2023"
"EXPO Low Odor Dry Erase Markers, Chisel Tip, Assorted Colors, 12 Count",7,,Visit the EXPO Store,"Expo Low Odor Dry Erase Markers feature vivid ink that’s easy to see from a distance and provides consistent color quality. These Expo dry erase markers erase cleanly and easily from whiteboards and other nonporous surfaces with a dry cloth or Expo eraser. The dry erase marker ink is specially formulated to be low-odor making it perfect for use in classrooms, offices and homes. Use your colorful Expo dry erase markers to track, schedule and present.",Office Products,4.8,,I use expo in the class everyday. I have tried cheaper markers and I truly believe you get what you pay for.,5.0 out of 5 stars,"Reviewed in the United States on February 19, 2024"
"EXPO Low Odor Dry Erase Markers, Chisel Tip, Assorted Colors, 12 Count",7,,Visit the EXPO Store,"Expo Low Odor Dry Erase Markers feature vivid ink that’s easy to see from a distance and provides consistent color quality. These Expo dry erase markers erase cleanly and easily from whiteboards and other nonporous surfaces with a dry cloth or Expo eraser. The dry erase marker ink is specially formulated to be low-odor making it perfect for use in classrooms, offices and homes. Use your colorful Expo dry erase markers to track, schedule and present.",Office Products,4.8,Amazon Customer,"The colors are vibrant! However, 2 of the markers don't work. They came with the ends popped out which caused them to be dried out. I was really disappointed but not enough to return them.",4.0 out of 5 stars,"Reviewed in the United States on February 6, 2024"
